spkt,spkid
194.40000000012705,30.0
194.40000000012705,75.0
194.75000000012713,72.0
194.95000000012718,7.0
196.95000000012763,24.0
197.00000000012764,84.0
197.10000000012766,78.0
197.3000000001277,81.0
197.45000000012774,11.0
197.55000000012777,6.0
197.6500000001278,80.0
198.30000000012794,23.0
199.10000000012812,20.0
199.75000000012827,56.0
200.3000000001284,18.0
200.8000000001285,96.0
200.85000000012852,60.0
201.2000000001286,10.0
201.40000000012864,86.0
201.80000000012873,71.0
202.85000000012897,89.0
203.25000000012906,95.0
203.30000000012907,1.0
204.10000000012926,88.0
204.45000000012934,97.0
204.65000000012938,52.0
204.95000000012945,85.0
205.00000000012946,90.0
205.25000000012952,26.0
205.85000000012965,44.0
206.4500000001298,45.0
206.85000000012988,92.0
209.1500000001304,87.0
209.5500000001305,80.0
209.70000000013053,74.0
209.75000000013054,82.0
210.35000000013068,81.0
212.35000000013113,83.0
212.6000000001312,98.0
212.6500000001312,9.0
212.6500000001312,59.0
215.15000000013177,67.0
216.05000000013197,84.0
216.30000000013203,41.0
216.5500000001321,21.0
217.20000000013223,65.0
217.30000000013226,94.0
217.85000000013238,38.0
218.30000000013248,89.0
218.3500000001325,7.0
219.6500000001328,58.0
220.1500000001329,55.0
220.1500000001329,86.0
220.20000000013292,80.0
220.35000000013295,88.0
221.20000000013314,50.0
221.30000000013317,30.0
221.4000000001332,82.0
221.55000000013322,81.0
222.05000000013334,28.0
222.05000000013334,42.0
223.05000000013356,69.0
223.35000000013363,87.0
223.6000000001337,73.0
224.15000000013382,85.0
224.5000000001339,95.0
224.80000000013396,26.0
224.950000000134,83.0
225.4500000001341,18.0
225.9000000001342,97.0
226.2500000001343,24.0
228.20000000013474,36.0
228.55000000013482,0.0
228.9500000001349,99.0
229.45000000013502,19.0
229.50000000013503,84.0
229.8500000001351,75.0
229.90000000013512,93.0
231.25000000013543,40.0
231.70000000013553,89.0
231.85000000013557,82.0
232.25000000013566,54.0
232.4000000001357,62.0
232.5000000001357,81.0
233.15000000013586,87.0
233.750000000136,20.0
234.1500000001361,86.0
234.1500000001361,96.0
235.5500000001364,91.0
235.60000000013642,76.0
236.20000000013655,83.0
236.55000000013663,7.0
237.00000000013674,35.0
237.20000000013678,9.0
238.5500000001371,77.0
239.0000000001372,65.0
239.65000000013734,80.0
239.70000000013735,23.0
240.05000000013743,90.0
240.10000000013744,85.0
241.05000000013766,87.0
241.15000000013768,81.0
241.55000000013777,27.0
242.05000000013789,98.0
242.20000000013792,56.0
242.45000000013798,30.0
242.75000000013804,88.0
242.80000000013806,31.0
242.85000000013807,89.0
243.50000000013821,18.0
243.65000000013825,15.0
243.95000000013832,46.0
244.00000000013833,38.0
246.20000000013883,84.0
246.40000000013887,41.0
247.10000000013903,83.0
247.25000000013907,86.0
247.65000000013916,45.0
247.75000000013918,73.0
247.8000000001392,82.0
247.90000000013922,34.0
249.00000000013947,53.0
250.55000000013982,93.0
251.10000000013994,85.0
251.20000000013997,81.0
251.45000000014002,87.0
251.90000000014012,10.0
252.00000000014015,96.0
253.70000000014053,7.0
253.70000000014053,95.0
253.9500000001406,25.0
254.4000000001407,74.0
254.80000000014078,88.0
255.3500000001409,58.0
255.55000000014095,84.0
256.4500000001406,91.0
257.20000000013994,86.0
257.75000000013944,89.0
258.60000000013866,83.0
258.95000000013835,69.0
259.300000000138,82.0
260.8500000001366,52.0
263.2000000001345,78.0
264.7000000001331,19.0
265.55000000013234,35.0
265.8000000001321,44.0
265.950000000132,75.0
266.4500000001315,4.0
266.4500000001315,81.0
266.85000000013116,99.0
267.50000000013057,80.0
267.8000000001303,71.0
267.95000000013016,76.0
268.0000000001301,43.0
268.3500000001298,12.0
268.40000000012975,32.0
268.50000000012966,87.0
269.250000000129,86.0
269.40000000012884,21.0
269.60000000012866,38.0
269.6500000001286,95.0
269.7500000001285,83.0
269.7500000001285,84.0
270.1000000001282,82.0
271.0000000001274,88.0
271.1000000001273,89.0
271.3000000001271,85.0
272.15000000012634,77.0
272.4000000001261,11.0
272.7500000001258,28.0
273.15000000012543,93.0
274.750000000124,62.0
277.7000000001213,18.0
278.10000000012093,23.0
279.9000000001193,98.0
280.05000000011916,26.0
280.95000000011834,96.0
281.1000000001182,87.0
281.6500000001177,80.0
281.7500000001176,94.0
282.5500000001169,6.0
282.6500000001168,73.0
283.0000000001165,90.0
283.3000000001162,88.0
284.25000000011534,86.0
284.55000000011506,0.0
284.7000000001149,85.0
284.80000000011484,1.0
285.90000000011383,60.0
287.10000000011274,83.0
287.2500000001126,57.0
287.4500000001124,92.0
288.10000000011183,89.0
288.5500000001114,84.0
289.8000000001103,81.0
290.15000000010997,38.0
290.50000000010965,82.0
291.80000000010847,52.0
292.1000000001082,78.0
294.1000000001064,93.0
294.2000000001063,40.0
294.55000000010597,91.0
295.25000000010533,67.0
295.25000000010533,86.0
295.65000000010497,97.0
296.0500000001046,80.0
296.4000000001043,56.0
296.75000000010397,19.0
297.4000000001034,98.0
297.55000000010324,90.0
299.10000000010183,87.0
299.30000000010165,99.0
299.7000000001013,84.0
300.1000000001009,41.0
300.4500000001006,83.0
301.0000000001001,9.0
301.5500000000996,69.0
301.9000000000993,3.0
302.200000000099,77.0
302.4000000000988,88.0
302.6500000000986,37.0
302.7500000000985,14.0
303.80000000009755,82.0
303.9500000000974,45.0
304.3000000000971,89.0
304.6000000000968,76.0
304.6000000000968,85.0
305.1000000000964,54.0
305.2000000000963,81.0
305.25000000009624,46.0
305.500000000096,80.0
305.8500000000957,96.0
306.1500000000954,86.0
306.1500000000954,92.0
306.3000000000953,25.0
307.00000000009464,5.0
307.55000000009414,97.0
307.75000000009396,27.0
308.800000000093,18.0
309.50000000009237,91.0
309.65000000009223,83.0
310.1000000000918,75.0
310.30000000009164,98.0
310.40000000009155,62.0
311.9000000000902,84.0
314.2000000000881,11.0
314.25000000008805,21.0
314.300000000088,90.0
314.60000000008773,0.0
314.9500000000874,44.0
315.80000000008664,93.0
316.2000000000863,31.0
316.55000000008596,38.0
316.9500000000856,7.0
317.00000000008555,88.0
317.55000000008505,89.0
317.8000000000848,87.0
317.8500000000848,86.0
318.4000000000843,43.0
319.7000000000831,81.0
319.75000000008305,80.0
320.0000000000828,4.0
320.40000000008246,57.0
320.50000000008237,42.0
320.5500000000823,82.0
320.85000000008205,47.0
321.05000000008187,77.0
321.20000000008173,95.0
322.2000000000808,45.0
322.4500000000806,96.0
323.10000000008,73.0
323.15000000007996,65.0
323.3000000000798,83.0
323.6500000000795,74.0
323.80000000007936,84.0
323.9000000000793,99.0
324.05000000007914,85.0
325.5500000000778,71.0
326.7500000000767,86.0
327.2500000000762,19.0
328.1500000000754,2.0
328.600000000075,69.0
331.2500000000726,87.0
331.85000000007204,1.0
332.3500000000716,37.0
335.35000000006886,81.0
335.5500000000687,86.0
335.80000000006845,10.0
335.80000000006845,84.0
336.9500000000674,56.0
337.00000000006736,93.0
337.2000000000672,76.0
337.3000000000671,48.0
337.400000000067,3.0
337.55000000006686,82.0
338.0500000000664,6.0
339.00000000006554,61.0
339.00000000006554,78.0
339.1500000000654,25.0
340.00000000006463,42.0
340.1500000000645,80.0
340.2500000000644,89.0
340.40000000006427,85.0
340.55000000006413,66.0
340.95000000006377,88.0
341.40000000006336,87.0
341.75000000006304,83.0
341.85000000006295,7.0
341.95000000006286,36.0
342.85000000006204,23.0
343.05000000006186,44.0
344.2000000000608,94.0
344.80000000006027,2.0
345.3000000000598,97.0
346.05000000005913,81.0
346.1000000000591,96.0
347.25000000005804,86.0
348.10000000005726,18.0
348.1500000000572,52.0
348.55000000005685,26.0
348.90000000005654,93.0
349.9500000000556,19.0
351.5500000000541,88.0
351.6000000000541,85.0
352.20000000005354,80.0
352.75000000005303,82.0
354.05000000005185,87.0
354.3500000000516,41.0
355.5500000000505,46.0
355.6500000000504,45.0
355.9500000000501,30.0
356.05000000005003,0.0
358.35000000004794,81.0
358.6000000000477,86.0
358.65000000004767,83.0
359.00000000004735,89.0
359.1500000000472,84.0
359.8500000000466,62.0
360.3500000000461,97.0
360.45000000004603,85.0
360.55000000004594,74.0
360.65000000004585,75.0
361.0500000000455,24.0
361.2500000000453,48.0
361.7000000000449,13.0
361.7000000000449,60.0
361.9000000000447,7.0
362.0000000000446,93.0
363.1500000000436,67.0
363.75000000004303,80.0
363.95000000004285,82.0
364.60000000004226,88.0
364.95000000004194,87.0
364.95000000004194,94.0
365.4500000000415,1.0
366.2000000000408,23.0
366.6500000000404,2.0
366.8500000000402,28.0
369.300000000038,90.0
369.7000000000376,86.0
369.7500000000376,81.0
370.1500000000372,19.0
370.2500000000371,91.0
370.65000000003675,83.0
371.10000000003635,96.0
371.1500000000363,50.0
371.2500000000362,43.0
371.55000000003594,99.0
371.75000000003575,95.0
374.40000000003334,89.0
376.25000000003166,18.0
376.8500000000311,97.0
377.35000000003066,35.0
377.4000000000306,84.0
378.2000000000299,38.0
378.6500000000295,52.0
379.00000000002916,25.0
379.80000000002843,74.0
380.45000000002784,80.0
380.55000000002775,76.0
381.30000000002707,11.0
381.6000000000268,81.0
381.6000000000268,82.0
381.7000000000267,86.0
381.7000000000267,87.0
381.9000000000265,88.0
382.0500000000264,85.0
382.1500000000263,90.0
382.40000000002607,98.0
382.7000000000258,83.0
382.8000000000257,5.0
382.85000000002566,41.0
383.10000000002543,89.0
383.50000000002507,70.0
383.95000000002466,15.0
384.60000000002407,24.0
386.80000000002207,33.0
387.0000000000219,99.0
387.5500000000214,7.0
387.7500000000212,97.0
389.5000000000196,43.0
389.55000000001957,10.0
389.55000000001957,95.0
389.90000000001925,92.0
390.4000000000188,77.0
390.5000000000187,96.0
391.0500000000182,87.0
392.350000000017,65.0
392.400000000017,26.0
392.55000000001684,20.0
392.55000000001684,86.0
392.7000000000167,69.0
392.7000000000167,89.0
392.7000000000167,93.0
393.3500000000161,67.0
393.85000000001565,91.0
393.95000000001556,80.0
394.2500000000153,81.0
394.3500000000152,83.0
394.8000000000148,98.0
395.40000000001424,88.0
396.50000000001324,46.0
396.50000000001324,82.0
396.5500000000132,84.0
398.3000000000116,71.0
398.45000000001147,18.0
398.70000000001124,35.0
399.00000000001097,75.0
399.2000000000108,85.0
402.5000000000078,87.0
402.65000000000765,80.0
402.7000000000076,94.0
404.9000000000056,99.0
405.1000000000054,96.0
405.30000000000524,38.0
406.50000000000415,19.0
407.8500000000029,30.0
407.9000000000029,40.0
409.7500000000012,41.0
410.7500000000003,83.0
410.9500000000001,87.0
411.1499999999999,81.0
411.34999999999974,89.0
412.2999999999989,64.0
412.64999999999856,80.0
412.7999999999984,1.0
412.89999999999833,29.0
412.89999999999833,54.0
412.9499999999983,93.0
413.09999999999815,3.0
413.1499999999981,88.0
413.19999999999806,73.0
413.249999999998,9.0
413.6999999999976,44.0
413.9499999999974,82.0
414.2499999999971,11.0
415.5499999999959,53.0
415.5999999999959,86.0
415.9999999999955,85.0
416.0999999999954,27.0
416.3499999999952,94.0
416.6499999999949,84.0
417.14999999999446,52.0
417.3499999999943,92.0
417.4499999999942,58.0
417.5499999999941,10.0
417.7999999999939,43.0
418.0999999999936,71.0
419.59999999999224,96.0
419.59999999999224,99.0
419.7499999999921,62.0
420.5999999999913,83.0
421.54999999999046,18.0
422.2999999999898,95.0
422.99999999998914,20.0
423.09999999998905,23.0
423.149999999989,91.0
423.19999999998896,87.0
423.8999999999883,19.0
425.1499999999872,59.0
425.2499999999871,4.0
425.49999999998687,2.0
425.6999999999867,65.0
425.74999999998664,80.0
426.449999999986,88.0
426.59999999998587,89.0
426.8999999999856,82.0
426.94999999998555,86.0
427.6499999999849,48.0
427.9999999999846,78.0
428.14999999998446,85.0
428.3499999999843,84.0
428.5499999999841,70.0
428.59999999998405,81.0
428.94999999998373,90.0
429.749999999983,21.0
431.44999999998146,98.0
431.4999999999814,87.0
432.09999999998087,26.0
434.0499999999791,97.0
434.4999999999787,9.0
435.0499999999782,96.0
435.29999999997796,92.0
436.84999999997655,30.0
437.449999999976,94.0
437.84999999997564,85.0
438.94999999997464,81.0
439.2999999999743,91.0
440.4999999999732,50.0
440.9499999999728,83.0
441.5999999999722,77.0
441.7499999999721,99.0
443.64999999997036,87.0
443.74999999997027,43.0
444.74999999996936,88.0
444.7999999999693,93.0
444.9499999999692,86.0
445.0499999999691,80.0
445.2499999999689,38.0
445.54999999996863,67.0
445.6999999999685,35.0
446.09999999996813,89.0
446.39999999996786,82.0
446.49999999996777,23.0
446.6999999999676,1.0
447.349999999967,47.0
448.04999999996636,54.0
448.59999999996586,84.0
448.7499999999657,75.0
448.94999999996554,98.0
449.14999999996536,74.0
449.49999999996504,81.0
449.549999999965,65.0
449.8999999999647,78.0
450.14999999996445,45.0
450.2999999999643,71.0
450.2999999999643,85.0
450.89999999996377,83.0
453.7499999999612,97.0
454.2999999999607,88.0
454.64999999996036,37.0
455.74999999995936,52.0
456.29999999995886,93.0
456.5999999999586,90.0
457.6999999999576,0.0
458.2499999999571,20.0
458.29999999995704,44.0
458.7999999999566,7.0
459.9999999999555,89.0
460.49999999995504,84.0
461.14999999995445,30.0
461.3999999999542,87.0
461.3999999999542,91.0
461.5499999999541,86.0
461.89999999995376,4.0
461.9999999999537,82.0
463.0499999999527,80.0
463.1499999999526,41.0
463.89999999995194,56.0
464.1499999999517,98.0
464.2499999999516,53.0
464.2499999999516,63.0
464.2999999999516,57.0
464.5999999999513,12.0
464.5999999999513,26.0
464.64999999995126,58.0
465.1499999999508,18.0
465.29999999995067,27.0
465.44999999995053,21.0
467.19999999994894,83.0
467.3499999999488,92.0
467.39999999994876,85.0
467.49999999994867,88.0
467.49999999994867,89.0
467.74999999994844,73.0
467.9999999999482,81.0
468.3499999999479,19.0
468.59999999994767,66.0
469.04999999994726,9.0
470.1999999999462,48.0
470.2999999999461,11.0
470.49999999994594,40.0
470.6499999999458,65.0
471.04999999994544,77.0
471.59999999994494,67.0
471.6499999999449,90.0
472.4999999999441,84.0
472.9499999999437,87.0
472.99999999994367,94.0
473.0999999999436,95.0
474.1999999999426,82.0
474.24999999994253,80.0
474.44999999994235,37.0
474.44999999994235,86.0
475.54999999994135,34.0
475.89999999994103,5.0
476.19999999994076,22.0
476.6999999999403,96.0
478.4499999999387,15.0
478.49999999993867,93.0
478.9999999999382,99.0
479.19999999993803,85.0
479.6499999999376,71.0
479.7999999999375,83.0
479.8999999999374,33.0
480.6499999999367,25.0
481.9499999999355,45.0
482.89999999993466,88.0
483.0499999999345,81.0
483.0999999999345,97.0
483.24999999993435,87.0
484.9499999999328,2.0
485.0499999999327,76.0
485.4999999999323,80.0
487.54999999993044,26.0
488.29999999992975,41.0
488.5999999999295,84.0
488.74999999992934,83.0
489.149999999929,86.0
489.49999999992866,38.0
489.8999999999283,50.0
490.0999999999281,94.0
490.29999999992793,60.0
490.39999999992784,7.0
490.6499999999276,78.0
490.69999999992757,11.0
490.8999999999274,91.0
490.94999999992734,53.0
491.7499999999266,87.0
492.449999999926,82.0
492.59999999992584,89.0
492.69999999992575,68.0
493.1999999999253,92.0
493.3999999999251,81.0
493.7499999999248,85.0
493.79999999992475,88.0
493.9499999999246,80.0
495.09999999992357,97.0
495.749999999923,90.0
497.19999999992166,43.0
498.29999999992066,0.0
499.6999999999194,99.0
499.74999999991934,95.0
499.9999999999191,19.0
501.29999999991793,84.0
501.9999999999173,91.0
502.59999999991675,89.0
504.7499999999148,23.0
505.79999999991384,85.0
507.2999999999125,18.0
507.54999999991225,75.0
508.09999999991174,59.0
508.29999999991156,10.0
508.29999999991156,88.0
509.2499999999107,80.0
509.4999999999105,82.0
510.1499999999099,81.0
510.49999999990956,67.0
510.74999999990933,41.0
510.94999999990915,86.0
510.9999999999091,95.0
511.099999999909,9.0
511.2499999999089,44.0
511.2499999999089,73.0
511.29999999990883,84.0
511.69999999990847,89.0
511.9999999999082,29.0
511.9999999999082,98.0
512.299999999908,83.0
512.4499999999078,22.0
512.5999999999077,30.0
513.7499999999067,87.0
514.3499999999061,74.0
514.5999999999059,99.0
514.7999999999057,85.0
515.4499999999051,31.0
516.1499999999045,90.0
517.2999999999034,11.0
517.8999999999029,52.0
518.1499999999027,97.0
518.2999999999025,96.0
521.2499999998998,71.0
522.149999999899,86.0
522.4999999998987,82.0
523.4999999998978,95.0
523.9499999998974,43.0
523.9999999998973,5.0
526.1499999998954,99.0
526.3499999998952,61.0
526.4499999998951,24.0
526.6499999998949,20.0
526.6499999998949,98.0
527.2999999998943,83.0
528.1499999998936,0.0
528.5999999998932,65.0
528.799999999893,78.0
529.6499999998922,85.0
529.7999999998921,6.0
529.9499999998919,88.0
530.3999999998915,45.0
530.8499999998911,89.0
531.2999999998907,86.0
531.3999999998906,80.0
531.6499999998904,84.0
532.09999999989,51.0
532.1999999998899,44.0
532.2499999998898,81.0
532.3499999998897,10.0
533.3499999998888,74.0
533.8999999998883,82.0
534.5999999998877,90.0
535.6999999998867,87.0
536.2499999998862,96.0
537.2499999998853,95.0
537.9499999998847,23.0
538.8499999998838,37.0
539.2499999998835,69.0
541.4999999998814,80.0
542.0999999998809,89.0
542.2999999998807,85.0
542.3499999998807,81.0
542.3499999998807,86.0
542.4999999998805,99.0
542.6999999998803,94.0
543.4499999998797,77.0
543.5499999998796,82.0
543.9999999998792,83.0
544.149999999879,25.0
545.249999999878,92.0
546.8499999998766,88.0
548.2999999998752,62.0
550.6499999998731,0.0
551.5499999998723,65.0
551.799999999872,18.0
552.999999999871,26.0
554.1499999998699,44.0
554.3499999998697,84.0
554.6499999998695,53.0
554.7499999998694,86.0
554.9499999998692,89.0
554.9999999998691,80.0
555.199999999869,87.0
555.2499999998689,82.0
555.6499999998686,85.0
555.8999999998683,75.0
556.199999999868,11.0
556.3999999998679,81.0
557.4499999998669,83.0
557.6499999998667,43.0
557.7999999998666,20.0
557.8999999998665,95.0
558.3499999998661,73.0
559.3499999998652,91.0
560.3999999998642,90.0
560.699999999864,15.0
560.7499999998639,92.0
562.1999999998626,71.0
562.3999999998624,30.0
562.5499999998623,1.0
563.1999999998617,76.0
564.3499999998606,19.0
565.1499999998599,77.0
565.5499999998596,88.0
565.5999999998595,84.0
565.6499999998595,80.0
565.6999999998594,38.0
565.7999999998593,96.0
565.9999999998591,87.0
566.2499999998589,33.0
566.2999999998589,81.0
566.3499999998588,86.0
566.8999999998583,93.0
567.6499999998576,89.0
567.7499999998576,5.0
568.0499999998573,61.0
568.299999999857,50.0
568.8999999998565,82.0
